time_ns,q0,q1,q2,q3,q4,q5,q6,v0,v1,v2,v3,v4,v5,v6,a0,a1,a2,a3,a4,a5,a6,ee_pos_x,ee_pos_y,ee_pos_z,ee_rot_x,ee_rot_y,ee_rot_z,ee_rot_w
47362059190,1.26774,-0.430109,-0.619149,-2.82865,-0.368105,2.18823,-0.727348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25097,0.211341,0.280265,0.650364,0.749273,-0.124438,0.0114736
47647370860,1.27675,-0.420594,-0.618087,-2.82291,-0.360993,2.18776,-0.728843,0.0584793,0.0657176,0.00786394,0.0394369,0.0504639,5.31572e-05,-0.00942047,0.578936,0.650594,0.0778518,0.390419,0.499585,0.000526248,-0.0932612,0.250688,0.213174,0.279936,0.649305,0.749999,-0.125573,0.0117014
47932682531,1.28192,-0.414981,-0.617442,-2.81953,-0.35675,2.1876,-0.729693,0.0750475,0.0843365,0.0100919,0.05061,0.0647612,6.82176e-05,-0.0120894,0.163702,0.183965,0.0220137,0.110397,0.141265,0.000148804,-0.0263709,0.250278,0.216041,0.279418,0.647786,0.751027,-0.127233,0.0120163
48217994201,1.2898,-0.406132,-0.616383,-2.81422,-0.349956,2.1876,-0.730963,0.0165681,0.0186189,0.00222798,0.0111731,0.0142972,1.50603e-05,-0.00266897,-0.576685,-0.648064,-0.0775491,-0.388901,-0.497642,-0.000524202,0.0928985,0.249643,0.220096,0.278665,0.645642,0.75247,-0.129538,0.0124871
48298827605,1.30088,-0.393687,-0.614894,-2.80675,-0.3404,2.18761,-0.732747,0,0,0,0,0,0,0,-0.163294,-0.183506,-0.0219588,-0.110121,-0.140913,-0.000148433,0.0263052,0.248926,0.224241,0.277873,0.643452,0.753935,-0.131844,0.0129993
48298827605,1.31212,-0.381054,-0.613382,-2.79917,-0.330699,2.18762,-0.734558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248288,0.227638,0.277205,0.641658,0.755128,-0.133699,0.0134415
48584139276,1.32128,-0.370764,-0.612151,-2.79299,-0.322798,2.18763,-0.736033,0.0534758,0.0657176,0.00890986,0.0407969,0.0532031,-0.00262833,-0.00614847,0.526032,0.646452,0.0876446,0.401311,0.523349,-0.0258544,-0.0604814,0.247919,0.229661,0.276807,0.640699,0.755736,-0.134832,0.0136958
48869450947,1.32662,-0.364561,-0.611372,-2.78922,-0.317937,2.18754,-0.736805,0.0772014,0.0948745,0.0128629,0.0588972,0.0768077,-0.00379444,-0.00887637,0.232933,0.286256,0.03881,0.177705,0.231745,-0.0114486,-0.0267818,0.247435,0.232592,0.276236,0.63957,0.756377,-0.136558,0.0140324
49154762617,1.33412,-0.35536,-0.610127,-2.78352,-0.310496,2.18718,-0.737675,0.0237256,0.0291569,0.00395303,0.0181003,0.0236046,-0.00116611,-0.00272789,-0.523999,-0.643954,-0.087306,-0.399761,-0.521327,0.0257545,0.0602477,0.246664,0.236897,0.275374,0.637923,0.757303,-0.139051,0.0145486
49281346772,1.34505,-0.341925,-0.608306,-2.77518,-0.299619,2.18664,-0.738932,0,0,0,0,0,0,0,-0.232284,-0.285458,-0.0387018,-0.17721,-0.231099,0.0114167,0.0267072,0.24578,0.241382,0.274445,0.636203,0.758267,-0.14159,0.0151159
49281346772,1.35636,-0.328027,-0.606421,-2.76655,-0.288368,2.18609,-0.740233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244976,0.245133,0.273644,0.634761,0.759074,-0.143671,0.0156126
49566658443,1.36576,-0.316474,-0.604855,-2.75938,-0.279015,2.18563,-0.741313,0.0467404,0.0657176,0.00980043,0.0426655,0.0638283,-0.00617976,0.00940928,0.456726,0.642163,0.0957654,0.416908,0.623701,-0.0603859,0.0919433,0.244495,0.247448,0.273147,0.634247,0.759246,-0.145002,0.0158382
49851970113,1.3714,-0.309246,-0.603843,-2.75482,-0.272784,2.18521,-0.741435,0.0777107,0.109262,0.0162942,0.0709357,0.106121,-0.0102745,0.0156439,0.302046,0.42468,0.0633323,0.275713,0.412471,-0.0399349,0.0608047,0.24395,0.25046,0.27251,0.63457,0.758612,-0.146885,0.0159041
50137281784,1.37835,-0.299543,-0.602402,-2.74854,-0.263435,2.18432,-0.740155,0.0309703,0.0435446,0.00649378,0.0282702,0.0422927,-0.00409472,0.00623461,-0.454974,-0.639699,-0.0953979,-0.415308,-0.621308,0.0601541,-0.0915904,0.243062,0.255038,0.271514,0.635162,0.757562,-0.149712,0.016006
50326329830,1.3888,-0.284851,-0.600212,-2.739,-0.249166,2.18294,-0.738051,0,0,0,0,0,0,0,-0.301084,-0.423327,-0.0631305,-0.274834,-0.411157,0.0398076,-0.0606109,0.242005,0.259975,0.270398,0.635773,0.756451,-0.152689,0.0161548
50326329830,1.39998,-0.269131,-0.597867,-2.72879,-0.233897,2.18146,-0.735801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241017,0.264205,0.269407,0.636275,0.755518,-0.155182,0.0163124
50611641501,1.40949,-0.255754,-0.595872,-2.72011,-0.220905,2.18021,-0.733885,0.0289947,0.0494789,0.00876515,0.0321522,0.0657176,0.00109688,0.0382817,0.281339,0.480099,0.085049,0.311976,0.637664,0.0106432,0.371451,0.240409,0.266817,0.26879,0.637239,0.754408,-0.156621,0.0162636
50896953172,1.41514,-0.247511,-0.594594,-2.71475,-0.212269,2.17964,-0.731593,0.0351661,0.0600102,0.0106307,0.0389956,0.0797051,0.00133035,0.0464297,0.0597666,0.10199,0.0180675,0.0662751,0.135463,0.00226099,0.0789097,0.239943,0.269198,0.268249,0.639951,0.751892,-0.157708,0.0157872
51182264842,1.41968,-0.23997,-0.593287,-2.70985,-0.202621,2.17968,-0.726407,0.00617132,0.0105312,0.0018656,0.00684337,0.0139875,0.000233464,0.00814798,-0.280266,-0.478269,-0.0847249,-0.310787,-0.635234,-0.0106026,-0.370035,0.239384,0.272054,0.267593,0.64364,0.748489,-0.158944,0.0151223
51242991351,1.42497,-0.230943,-0.591687,-2.70399,-0.19063,2.17988,-0.719422,0,0,0,0,0,0,0,-0.0596285,-0.101755,-0.0180258,-0.0661219,-0.13515,-0.00225577,-0.0787274,0.238787,0.274948,0.266911,0.647338,0.745041,-0.16018,0.0144698
51242991351,1.43031,-0.221835,-0.590074,-2.69807,-0.178534,2.18009,-0.712376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238281,0.277289,0.266347,0.650302,0.742251,-0.16117,0.0139567
51528303022,1.43461,-0.214493,-0.588773,-2.6933,-0.168781,2.18025,-0.706695,0.0220242,0.0420919,0.00804072,0.0271783,0.0657176,0.00582017,0.0489929,0.212398,0.405927,0.0775433,0.262103,0.633769,0.0561287,0.472479,0.23801,0.278605,0.266035,0.652294,0.740403,-0.161652,0.0135824
51813614693,1.43692,-0.210396,-0.588027,-2.69064,-0.16299,2.18051,-0.702939,0.0239384,0.0457501,0.00873955,0.0295404,0.0714291,0.006326,0.0532509,0.0184245,0.0352123,0.00672653,0.0227363,0.0549766,0.00486891,0.0409854,0.237686,0.280377,0.265629,0.655712,0.737283,-0.162141,0.0128804
52098926363,1.43978,-0.204937,-0.586985,-2.68712,-0.154486,2.18126,-0.696617,0.00191413,0.00365822,0.000698822,0.00236208,0.00571154,0.000505833,0.00425799,-0.211593,-0.404389,-0.0772496,-0.26111,-0.631368,-0.0559161,-0.470689,0.237248,0.2827,0.265087,0.660183,0.733157,-0.162775,0.0119666
52123722909,1.44352,-0.197796,-0.585621,-2.68251,-0.143337,2.18225,-0.688305,0,0,0,0,0,0,0,-0.0183866,-0.0351398,-0.00671269,-0.0226895,-0.0548634,-0.00485889,-0.0409011,0.23679,0.285034,0.264531,0.664633,0.728998,-0.16341,0.0110637
52123722909,1.44726,-0.190644,-0.584255,-2.67789,-0.13217,2.18324,-0.67998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236416,0.286882,0.264083,0.668129,0.725693,-0.16391,0.0103589
52409034580,1.45022,-0.184993,-0.583175,-2.67424,-0.123347,2.18402,-0.673403,0.0161706,0.0350036,0.00722521,0.0218583,0.0657176,0.0122283,0.0611279,0.155036,0.335599,0.0692721,0.209568,0.630071,0.11724,0.586068,0.236228,0.287887,0.263845,0.670389,0.723574,-0.164081,0.00988379
52694346250,1.45172,-0.181971,-0.582579,-2.67232,-0.118234,2.1847,-0.669158,0.0213533,0.0462224,0.00954093,0.0288641,0.0867805,0.0161476,0.0807198,0.0495963,0.107358,0.0221602,0.0670411,0.201561,0.0375051,0.187484,0.235967,0.28949,0.26348,0.674777,0.719482,-0.164138,0.00892338
52979657921,1.4539,-0.177254,-0.581605,-2.66937,-0.109383,2.18634,-0.660928,0.00518276,0.0112189,0.00231572,0.00700573,0.0210629,0.00391925,0.0195919,-0.154452,-0.334335,-0.0690112,-0.208779,-0.627699,-0.116798,-0.583861,0.235585,0.291788,0.262948,0.681023,0.713569,-0.164226,0.00755761
53071101997,1.45702,-0.1705,-0.580211,-2.66515,-0.0967026,2.1887,-0.649134,0,0,0,0,0,0,0,-0.049473,-0.107092,-0.0221052,-0.0668745,-0.20106,-0.0374119,-0.187018,0.235183,0.294133,0.262393,0.687335,0.707481,-0.164326,0.00617892
53071101997,1.4602,-0.163618,-0.578791,-2.66085,-0.0837818,2.19111,-0.637115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234845,0.296055,0.26193,0.692462,0.702452,-0.164414,0.00506004
53356413668,1.4628,-0.157985,-0.577628,-2.65734,-0.0732049,2.19308,-0.627277,0.00487136,0.0154664,0.00404688,0.00690474,0.0475249,0.0204254,0.0657176,0.0464132,0.14736,0.0385577,0.0657867,0.452806,0.194608,0.626142,0.23469,0.297015,0.261698,0.695621,0.699358,-0.164286,0.00436553
53641725339,1.46398,-0.155256,-0.577034,-2.65573,-0.0674233,2.19456,-0.621132,0.00428088,0.0135916,0.00355633,0.00606778,0.0417642,0.0179495,0.0577516,-0.00561544,-0.0178288,-0.00466501,-0.0079594,-0.0547841,-0.0235452,-0.0757556,0.234607,0.29779,0.261515,0.699729,0.695383,-0.163737,0.00344909
53892452898,1.46463,-0.153268,-0.576521,-2.65482,-0.0614684,2.19706,-0.613006,0,0,0,0,0,0,0,-0.0406438,-0.129042,-0.0337647,-0.0576091,-0.39652,-0.170417,-0.548309,0.234519,0.298687,0.261303,0.704608,0.690602,-0.16307,0.00235504
53892452898,1.46535,-0.150983,-0.575923,-2.6538,-0.0544453,2.20008,-0.603295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234433,0.299581,0.261091,0.709454,0.685781,-0.162413,0.00126283
54177764569,1.46607,-0.148698,-0.575325,-2.65278,-0.0474245,2.2031,-0.593586,0.00470242,0.0145419,0.00444039,0.00554019,0.0455723,0.0238717,0.0657176,0.0445626,0.137806,0.0420794,0.0525018,0.431867,0.226221,0.622774,0.234346,0.300474,0.260878,0.714255,0.680946,-0.161713,0.000179748
54463076239,1.46678,-0.146446,-0.574713,-2.65181,-0.0404735,2.20624,-0.583878,0.00520247,0.0160882,0.00491257,0.00612933,0.0504183,0.0264102,0.0727059,0.00472985,0.0146267,0.00446629,0.00557251,0.0458381,0.0240109,0.0661009,0.234249,0.301417,0.260655,0.719253,0.675871,-0.160849,-0.000943077
54748387910,1.46752,-0.144154,-0.574032,-2.65091,-0.0333149,2.20987,-0.573633,0.000500045,0.00154635,0.000472181,0.000589132,0.00484605,0.00253846,0.00698826,-0.0443967,-0.137293,-0.0419228,-0.0523063,-0.430259,-0.225379,-0.620456,0.234144,0.302451,0.260409,0.724703,0.670256,-0.159865,-0.00217221
54778727314,1.46833,-0.141658,-0.57327,-2.64996,-0.0254944,2.21396,-0.562355,0,0,0,0,0,0,0,-0.00472011,-0.0145966,-0.00445709,-0.00556104,-0.0457437,-0.0239615,-0.0659648,0.234042,0.303484,0.260162,0.730127,0.664572,-0.158893,-0.00340406
54778727314,1.46914,-0.139156,-0.572506,-2.649,-0.0176529,2.21807,-0.551047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233965,0.3043,0.259966,0.734397,0.660027,-0.158132,-0.0043801
55064038984,1.46978,-0.137173,-0.5719,-2.64825,-0.0114367,2.22133,-0.542083,0.00455212,0.0136973,0.00492759,0.00425609,0.0430959,0.027117,0.0657176,0.0428894,0.129054,0.046427,0.0401002,0.406042,0.255492,0.619181,0.233917,0.304775,0.259852,0.736849,0.657403,-0.157642,-0.00493259
55349350655,1.47014,-0.136049,-0.571531,-2.64785,-0.00791041,2.22334,-0.53687,0.00457535,0.0137672,0.00495274,0.00427781,0.0433158,0.0272554,0.066053,0.000218453,0.000657323,0.000236472,0.000204247,0.00206814,0.00130133,0.00315374,0.233837,0.305525,0.259674,0.740671,0.653296,-0.156771,-0.00577802
55634662326,1.47072,-0.134331,-0.570913,-2.64732,-0.00250482,2.22674,-0.528629,2.32289e-05,6.98955e-05,2.51449e-05,2.17183e-05,0.000219913,0.000138374,0.000335348,-0.0427306,-0.128576,-0.0462552,-0.0399518,-0.40454,-0.254546,-0.616889,0.233737,0.306485,0.259444,0.745547,0.647982,-0.155663,-0.00686444
55636118234,1.47145,-0.132125,-0.570119,-2.64664,0.00443505,2.2311,-0.518046,0,0,0,0,0,0,0,-0.000218047,-0.000656101,-0.000236032,-0.000203867,-0.00206429,-0.00129891,-0.00314788,0.233641,0.30744,0.259214,0.750388,0.642623,-0.154567,-0.00795191
55636118234,1.47218,-0.12992,-0.569326,-2.64595,0.011375,2.23547,-0.507463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233569,0.308181,0.259035,0.754131,0.638418,-0.153722,-0.00879919
55921429905,1.47275,-0.128202,-0.568708,-2.64542,0.0167779,2.23887,-0.499224,0.00163386,0.00804176,0.00442192,-0.000324486,0.0333113,0.0300754,0.0657176,0.0153086,0.0753477,0.0414314,-0.00304028,0.312112,0.281793,0.615744,0.233541,0.308545,0.258948,0.75622,0.636069,-0.15317,-0.00924105
56206741575,1.47297,-0.127422,-0.568373,-2.64527,0.0195186,2.24092,-0.494513,0.00325536,0.0160226,0.00881037,-0.000646515,0.0663705,0.0599232,0.130938,0.0151647,0.0746394,0.0410419,-0.0030117,0.309178,0.279144,0.609956,0.233515,0.309148,0.258807,0.760273,0.631506,-0.151934,-0.0100368
56492053246,1.47321,-0.126275,-0.567742,-2.64532,0.0242707,2.24521,-0.485138,0.00162149,0.00798088,0.00438845,-0.000322029,0.0330591,0.0298477,0.0652201,-0.0152522,-0.0750703,-0.0412789,0.00302909,-0.310963,-0.280756,-0.613478,0.233476,0.310193,0.258563,0.767287,0.623459,-0.149796,-0.0114365
56775204962,1.47361,-0.124272,-0.56664,-2.6454,0.0325687,2.2527,-0.468767,0,0,0,0,0,0,0,-0.0151092,-0.0743662,-0.0408917,0.00300068,-0.308046,-0.278122,-0.607723,0.233444,0.311371,0.258288,0.77519,0.614156,-0.147387,-0.0130485
56775204962,1.47408,-0.121986,-0.565384,-2.64549,0.0420369,2.26125,-0.450088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233425,0.312389,0.25805,0.782012,0.605915,-0.145309,-0.014471
57060516632,1.47449,-0.119987,-0.564284,-2.64557,0.0503171,2.26873,-0.433753,-0.00129435,0.00249515,0.00393563,-0.00489895,0.0223284,0.0327961,0.0657176,-0.0120387,0.0232072,0.0366051,-0.0455649,0.207675,0.305035,0.611236,0.233431,0.313048,0.257896,0.786776,0.600062,-0.143771,-0.015437
57345828303,1.47467,-0.118759,-0.563518,-2.64579,0.0558295,2.27415,-0.422105,-0.00217803,0.00419862,0.00662253,-0.00824353,0.0375722,0.0551863,0.110584,-0.00820395,0.0158149,0.024945,-0.0310508,0.141523,0.20787,0.416535,0.233478,0.31352,0.257789,0.791321,0.59445,-0.142045,-0.0162416
57631139973,1.47455,-0.118126,-0.562808,-2.6465,0.0601448,2.27983,-0.410539,-0.000883672,0.00170347,0.0026869,-0.00334458,0.0152439,0.0223903,0.0448663,0.0119947,-0.0231225,-0.0364714,0.0453984,-0.206916,-0.30392,-0.609003,0.23356,0.31404,0.257674,0.797018,0.58731,-0.139762,-0.0172192
57825925931,1.47425,-0.117564,-0.561922,-2.6476,0.0651736,2.28722,-0.395738,0,0,0,0,0,0,0,0.00817877,-0.0157663,-0.0248684,0.0309555,-0.141088,-0.207232,-0.415256,0.233655,0.314589,0.257555,0.803063,0.579565,-0.13733,-0.0182905
57825925931,1.47394,-0.11696,-0.56097,-2.64878,0.0705736,2.29515,-0.379845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233741,0.31505,0.257457,0.808157,0.5729,-0.135272,-0.0192212
58111237602,1.47367,-0.116446,-0.560159,-2.64979,0.0751773,2.30191,-0.366295,-0.0014126,0.00242742,0.00469573,-0.00549227,0.0179801,0.0345853,0.0657176,-0.0130504,0.0224259,0.0433818,-0.0507407,0.16611,0.319519,0.607137,0.233796,0.315354,0.257392,0.811468,0.56851,-0.133879,-0.0198017
58396549273,1.47349,-0.116107,-0.559594,-2.65049,0.0780733,2.30645,-0.357315,-0.00193628,0.00332731,0.00643652,-0.00752836,0.0246457,0.0474067,0.0900804,-0.00482924,0.0082986,0.0160532,-0.0187764,0.0614684,0.118236,0.224668,0.233848,0.315697,0.257314,0.815037,0.563752,-0.132233,-0.0203369
58681860943,1.47328,-0.115737,-0.558892,-2.65131,0.0808825,2.31169,-0.347312,-0.000523677,0.000899892,0.0017408,-0.00203609,0.00666557,0.0128214,0.0243628,0.013003,-0.0223445,-0.0432244,0.0505566,-0.165508,-0.318359,-0.604933,0.233916,0.316138,0.257215,0.819608,0.557566,-0.130081,-0.0210217
58787631412,1.473,-0.115257,-0.557963,-2.6524,0.0844372,2.31853,-0.334319,0,0,0,0,0,0,0,0.00481723,-0.00827797,-0.0160133,0.0187297,-0.0613156,-0.117942,-0.224109,0.233989,0.316584,0.257117,0.824242,0.551178,-0.127889,-0.0217433
58787631412,1.47271,-0.114765,-0.557012,-2.65351,0.08808,2.32553,-0.321005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234052,0.316947,0.257039,0.828019,0.54588,-0.126092,-0.0223525
59072943082,1.47248,-0.11436,-0.556228,-2.65443,0.09108,2.33131,-0.31004,-0.00161684,0.00257452,0.00540624,-0.00569509,0.0133418,0.0352651,0.0657176,-0.0148461,0.0236398,0.0496412,-0.0522935,0.122507,0.323811,0.603432,0.234089,0.317169,0.25699,0.830289,0.542669,-0.124966,-0.0226819
59358254753,1.47233,-0.114106,-0.555721,-2.655,0.0927591,2.33488,-0.303298,-0.00274583,0.00437222,0.00918124,-0.00967179,0.022658,0.0598896,0.111606,-0.0103478,0.016477,0.0346002,-0.0364489,0.0853883,0.225698,0.420596,0.234134,0.317488,0.256915,0.833404,0.538241,-0.123307,-0.0230292
59643566424,1.47209,-0.113731,-0.554936,-2.65583,0.0947273,2.34002,-0.293713,-0.00112899,0.0017977,0.003775,-0.0039767,0.00931616,0.0246245,0.0458885,0.0147926,-0.0235545,-0.0494621,0.0521049,-0.122065,-0.322643,-0.601255,0.234205,0.317977,0.256802,0.838181,0.531337,-0.120736,-0.0235825
59842790256,1.47173,-0.113148,-0.553712,-2.65712,0.0977478,2.348,-0.278834,0,0,0,0,0,0,0,0.0103162,-0.0164266,-0.0344943,0.0363374,-0.0851271,-0.225008,-0.419309,0.234285,0.318497,0.256685,0.843259,0.52384,-0.11798,-0.0242128
59842790256,1.47133,-0.11252,-0.552394,-2.65851,0.101002,2.3566,-0.262806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234356,0.318934,0.25659,0.847537,0.517392,-0.115639,-0.0247789
60128101927,1.47099,-0.111984,-0.551268,-2.65969,0.10378,2.36395,-0.249121,-0.00194371,0.0028833,0.00607284,-0.00555611,0.00823471,0.0348801,0.0657176,-0.0177289,0.026299,0.0553912,-0.0506781,0.0751099,0.318146,0.599419,0.234402,0.319222,0.256527,0.850316,0.513146,-0.114073,-0.0251098
60413413598,1.47076,-0.111616,-0.550495,-2.66047,0.105446,2.36882,-0.240018,-0.00320133,0.00474885,0.0100021,-0.00915101,0.0135627,0.0574481,0.108238,-0.0114503,0.0169854,0.0357747,-0.0327307,0.0485102,0.205476,0.387138,0.234449,0.319551,0.256448,0.853352,0.508476,-0.112254,-0.0253348
60698725268,1.47046,-0.111167,-0.549548,-2.66135,0.106834,2.37433,-0.229646,-0.00125762,0.00186555,0.00392923,-0.0035949,0.005328,0.022568,0.0425204,0.0176653,-0.0262048,-0.0551927,0.0504965,-0.0748408,-0.317006,-0.597271,0.234514,0.320009,0.256341,0.857553,0.50191,-0.109691,-0.0256401
60883326784,1.47003,-0.110526,-0.548199,-2.66259,0.108664,2.38208,-0.215041,0,0,0,0,0,0,0,0.0114165,-0.0169353,-0.0356693,0.0326342,-0.0483672,-0.204871,-0.385997,0.234584,0.320493,0.25623,0.861974,0.494857,-0.106966,-0.026004
60883326784,1.46956,-0.109842,-0.546758,-2.66391,0.110618,2.39035,-0.199454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234644,0.3209,0.256141,0.865679,0.488829,-0.104658,-0.0263438
61168638454,1.46917,-0.109261,-0.545535,-2.66503,0.112277,2.39738,-0.186211,-0.00234774,0.00324599,0.00657889,-0.00515395,0.00340508,0.0335756,0.0657176,-0.0212745,0.0294142,0.059616,-0.0467036,0.0308558,0.304252,0.595514,0.234683,0.321164,0.256081,0.868054,0.484912,-0.103143,-0.0265238
61453950125,1.4689,-0.108866,-0.544712,-2.66575,0.113195,2.40195,-0.177509,-0.00361697,0.00500083,0.0101356,-0.00794028,0.00524593,0.0517272,0.101246,-0.0114809,0.0158735,0.0321721,-0.0252039,0.0166515,0.164191,0.321372,0.234727,0.321468,0.256008,0.870699,0.480518,-0.101381,-0.0265891
61739261796,1.46855,-0.108372,-0.543708,-2.66655,0.113791,2.40714,-0.1674,-0.00126923,0.00175484,0.00355668,-0.00278633,0.00184085,0.0181516,0.0355282,0.0211988,-0.0293095,-0.0594038,0.0465374,-0.030746,-0.303169,-0.593394,0.234786,0.321887,0.255908,0.874303,0.47444,-0.0989434,-0.0266758
61893506885,1.46805,-0.10768,-0.542306,-2.66765,0.114517,2.41429,-0.153395,0,0,0,0,0,0,0,0.0114495,-0.01583,-0.032084,0.0251348,-0.0166059,-0.163741,-0.320492,0.234846,0.322322,0.255807,0.878029,0.468033,-0.0963925,-0.0268046
61893506885,1.46752,-0.106955,-0.540835,-2.6688,0.115278,2.4218,-0.138704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234896,0.322686,0.255726,0.881119,0.462622,-0.0942539,-0.0269426
62178818556,1.46708,-0.106345,-0.539599,-2.66977,0.115918,2.42811,-0.126357,-0.00356387,0.00431449,0.00604472,-0.00318907,-0.000692988,0.0303739,0.0657176,-0.0320918,0.0388509,0.0544312,-0.0287168,-0.00624019,0.27351,0.591771,0.234955,0.322911,0.255678,0.883064,0.459172,-0.092901,-0.026989
62464130227,1.46675,-0.105916,-0.538827,-2.67032,0.116181,2.43203,-0.118451,-0.00712775,0.00862898,0.0120894,-0.00637814,-0.00138598,0.0607478,0.131435,-0.032035,0.0387821,0.0543348,-0.0286659,-0.00622913,0.273025,0.590722,0.235106,0.323183,0.255626,0.885479,0.454842,-0.0912199,-0.0269109
62749441897,1.46622,-0.105267,-0.537896,-2.67082,0.116118,2.43672,-0.108391,-0.00385106,0.00466216,0.00653182,-0.00344606,-0.000748831,0.0328215,0.0710133,0.0294014,-0.0355939,-0.0498679,0.0263093,0.00571704,-0.25058,-0.54216,0.235369,0.32363,0.255543,0.889445,0.447606,-0.0884271,-0.0267941
63034753568,1.46531,-0.104166,-0.536353,-2.67164,0.115941,2.44447,-0.0916143,-0.000287186,0.000347673,0.000487099,-0.000256984,-5.58428e-05,0.00244761,0.0052957,0.0319218,-0.0386451,-0.0541429,0.0285647,0.00620713,-0.272061,-0.588636,0.23567,0.324148,0.255453,0.893966,0.439151,-0.0851882,-0.0267226
63057744724,1.46425,-0.102886,-0.534559,-2.67258,0.115735,2.45348,-0.0721164,0,0,0,0,0,0,0,0.00257198,-0.00311368,-0.00436235,0.00230149,0.000500116,-0.0219203,-0.0474271,0.235932,0.324601,0.255378,0.897869,0.431667,-0.0823434,-0.0267166
63057744724,1.46332,-0.101758,-0.53298,-2.67342,0.115554,2.46142,-0.0549471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236085,0.324867,0.255336,0.90014,0.427232,-0.080667,-0.0267381
63343056395,1.46277,-0.101093,-0.532048,-2.67391,0.115447,2.4661,-0.044809,-0.00424434,0.00471691,0.00618986,-0.00229621,-0.00615266,0.0274879,0.0657176,-0.0379444,0.0421692,0.0553373,-0.0205282,-0.0550048,0.245742,0.587515,0.236167,0.324997,0.255315,0.901237,0.42507,-0.0798388,-0.0266883
63628368065,1.46247,-0.100745,-0.531575,-2.67412,0.115199,2.46835,-0.0397286,-0.00848868,0.00943382,0.0123797,-0.00459243,-0.0123053,0.0549758,0.131435,-0.0378776,0.042095,0.05524,-0.020492,-0.054908,0.24531,0.586482,0.236327,0.325228,0.255272,0.903186,0.421211,-0.0783321,-0.0264637
63913679736,1.46187,-0.100071,-0.530691,-2.67445,0.114321,2.47228,-0.0303384,-0.00481625,0.0053525,0.00702392,-0.00260562,-0.00698171,0.0311918,0.0745728,0.0327162,-0.0363589,-0.0477127,0.0176997,0.0474259,-0.211882,-0.506564,0.236615,0.325646,0.255199,0.906667,0.414196,-0.0756037,-0.0260986
64198991406,1.46077,-0.0988496,-0.529088,-2.67505,0.112728,2.47939,-0.0133218,-0.000571908,0.000635586,0.00083406,-0.000309406,-0.000829047,0.00370389,0.00885519,0.0377448,-0.0419474,-0.0550463,0.0204202,0.0547155,-0.244449,-0.584425,0.236946,0.326137,0.255117,0.910671,0.405922,-0.0724025,-0.0257397
64237436056,1.45948,-0.0974147,-0.527205,-2.67575,0.110856,2.48776,0.00667021,0,0,0,0,0,0,0,0.00508477,-0.00565091,-0.00741552,0.00275089,0.00737096,-0.0329308,-0.0787304,0.237234,0.326572,0.255049,0.914139,0.398571,-0.0695745,-0.0254852
64237436056,1.45833,-0.0961449,-0.525539,-2.67636,0.1092,2.49516,0.024361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237404,0.326834,0.255009,0.916195,0.394129,-0.0678731,-0.0253603
64522747726,1.45765,-0.0953798,-0.524535,-2.67674,0.108202,2.49961,0.0350205,-0.00470223,0.0048811,0.00629479,-0.00163693,-0.0108256,0.0245805,0.0657176,-0.0417338,0.0433213,0.0558683,-0.0145283,-0.0960804,0.21816,0.583265,0.23749,0.326962,0.254989,0.917193,0.391951,-0.0670328,-0.0252468
64808059397,1.45728,-0.0949891,-0.524026,-2.6769,0.107533,2.50175,0.0403822,-0.00774196,0.00803646,0.010364,-0.00269511,-0.0178237,0.0404705,0.1082,-0.0269315,0.0279559,0.0360526,-0.00937531,-0.0620022,0.140782,0.37639,0.237638,0.327176,0.25495,0.91885,0.388314,-0.0656126,-0.0249338
65093371067,1.45662,-0.0943006,-0.523138,-2.67713,0.106009,2.50522,0.0496533,-0.00303973,0.00315536,0.00406923,-0.00105818,-0.00699813,0.01589,0.0424828,0.0415883,-0.0431703,-0.0556734,0.0144776,0.0957454,-0.217399,-0.581231,0.237868,0.327513,0.25489,0.921423,0.382576,-0.0633767,-0.0244723
65277809228,1.45558,-0.0932161,-0.521739,-2.6775,0.103604,2.51068,0.0642557,0,0,0,0,0,0,0,0.0268542,-0.0278758,-0.0359493,0.00934843,0.0618244,-0.140378,-0.375311,0.238109,0.327874,0.254828,0.92412,0.376438,-0.0609921,-0.0240247
