time_ns,q0,q1,q2,q3,q4,q5,q6,v0,v1,v2,v3,v4,v5,v6,a0,a1,a2,a3,a4,a5,a6,ee_pos_x,ee_pos_y,ee_pos_z,ee_rot_x,ee_rot_y,ee_rot_z,ee_rot_w
14579658462,0.961789,-0.714435,-0.67043,-2.99318,-0.580503,2.20014,-0.758745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257615,0.113033,0.291676,0.697258,0.71484,-0.0532163,0.00174719
14679658462,0.971164,-0.706577,-0.668254,-2.98925,-0.574605,2.20132,-0.754964,0.1875,0.157167,0.0435209,0.0785491,0.117958,0.0234806,0.075622,1.875,1.57167,0.435209,0.785491,1.17958,0.234806,0.75622,0.257646,0.115805,0.291485,0.696587,0.715375,-0.0547933,0.00180339
14779658462,0.999244,-0.68304,-0.661736,-2.97749,-0.55694,2.20483,-0.743639,0.356504,0.298831,0.0827486,0.14935,0.224281,0.044645,0.143784,-1.875,-1.57167,-0.435209,-0.785491,-1.17958,-0.234806,-0.75622,0.257554,0.124238,0.290863,0.694546,0.716984,-0.059462,0.00213998
14879658462,1.02552,-0.661015,-0.655638,-2.96648,-0.540409,2.20813,-0.733042,0.169004,0.141663,0.0392278,0.0708007,0.106322,0.0211644,0.0681623,-1.875,-1.57167,-0.435209,-0.785491,-1.17958,-0.234806,-0.75622,0.257206,0.132298,0.290208,0.692594,0.7185,-0.063751,0.00267784
14969794008,1.03314,-0.654631,-0.65387,-2.96329,-0.535618,2.20908,-0.72997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257056,0.134664,0.290005,0.692021,0.718941,-0.064979,0.00287305
14969794008,1.03314,-0.654631,-0.65387,-2.96329,-0.535618,2.20908,-0.72997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257056,0.134664,0.290005,0.692021,0.718941,-0.064979,0.00287305
15069794008,1.04251,-0.646359,-0.652113,-2.95867,-0.52942,2.20921,-0.727869,0.1875,0.165441,0.0351252,0.0923279,0.123955,0.00257711,0.0420262,1.875,1.65441,0.351252,0.923279,1.23955,0.0257711,0.420262,0.257041,0.13744,0.289775,0.690967,0.719774,-0.0669388,0.00301217
15169794008,1.06968,-0.622382,-0.647023,-2.94529,-0.511456,2.20958,-0.721778,0.290517,0.256339,0.0544238,0.143055,0.192059,0.00399303,0.0651163,-1.875,-1.65441,-0.351252,-0.923279,-1.23955,-0.0257711,-0.420262,0.256814,0.145617,0.289054,0.687873,0.722187,-0.0725497,0.00357944
15269794008,1.08936,-0.605021,-0.643337,-2.9356,-0.498448,2.20985,-0.717368,0.103017,0.0908973,0.0192986,0.0507271,0.0681039,0.00141592,0.0230901,-1.875,-1.65441,-0.351252,-0.923279,-1.23955,-0.0257711,-0.420262,0.256471,0.151655,0.288481,0.685595,0.723936,-0.0765456,0.00413902
15324736341,1.09219,-0.602524,-0.642807,-2.93421,-0.496577,2.20989,-0.716733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256409,0.152532,0.288395,0.685265,0.724187,-0.0771155,0.00422957
15324736341,1.09219,-0.602524,-0.642807,-2.93421,-0.496577,2.20989,-0.716733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256409,0.152532,0.288395,0.685265,0.724187,-0.0771155,0.00422957
15424736341,1.10157,-0.593858,-0.641333,-2.92898,-0.490131,2.20884,-0.71619,0.1875,0.17332,0.0294638,0.10454,0.12891,-0.020964,0.0108729,1.875,1.7332,0.294638,1.0454,1.2891,-0.20964,0.108729,0.256337,0.155318,0.288113,0.683794,0.725315,-0.0795266,0.00448905
15524736341,1.12761,-0.569784,-0.637241,-2.91446,-0.472226,2.20593,-0.71468,0.25006,0.231148,0.0392945,0.139421,0.171921,-0.0279588,0.0145007,-1.875,-1.7332,-0.294638,-1.0454,-1.2891,0.20964,-0.108729,0.25595,0.163188,0.287278,0.679654,0.728438,-0.0861438,0.00535829
15624736341,1.14324,-0.555335,-0.634785,-2.90575,-0.461479,2.20418,-0.713773,0.06256,0.0578286,0.00983069,0.0348802,0.0430112,-0.00699472,0.00362779,-1.875,-1.7332,-0.294638,-1.0454,-1.2891,0.20964,-0.108729,0.255583,0.167998,0.286738,0.677132,0.730306,-0.0900571,0.00598249
15658101652,1.14428,-0.55437,-0.634621,-2.90516,-0.460762,2.20407,-0.713713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255555,0.168322,0.286701,0.676962,0.73043,-0.0903168,0.00602685
15658101652,1.14428,-0.554373,-0.634621,-2.90517,-0.460763,2.20407,-0.713713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255555,0.168321,0.286701,0.676963,0.73043,-0.0903161,0.00602673
15758101652,1.15366,-0.545284,-0.633327,-2.89951,-0.454046,2.20253,-0.714194,0.1875,0.181764,0.0258846,0.113074,0.134359,-0.0308165,-0.0096213,1.875,1.81764,0.258846,1.13074,1.34359,-0.308165,-0.096213,0.255408,0.171187,0.286356,0.675218,0.731714,-0.0929167,0.00637601
15858101652,1.17791,-0.521777,-0.629979,-2.88489,-0.436669,2.19854,-0.715438,0.204499,0.198244,0.0282314,0.123326,0.14654,-0.0336104,-0.0104936,-1.875,-1.81764,-0.258846,-1.13074,-1.34359,0.308165,0.096213,0.254848,0.178716,0.285411,0.670653,0.735022,-0.0995612,0.00740308
15958101652,1.18898,-0.511041,-0.62845,-2.87821,-0.428733,2.19672,-0.716006,0.0169994,0.0164793,0.00234678,0.0102517,0.0121814,-0.00279392,-0.000872298,-1.875,-1.81764,-0.258846,-1.13074,-1.34359,0.308165,0.096213,0.254505,0.182207,0.284953,0.668542,0.736526,-0.102556,0.00793024
15967167979,1.18906,-0.510966,-0.62844,-2.87816,-0.428678,2.19671,-0.71601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254502,0.182232,0.28495,0.668527,0.736537,-0.102577,0.00793404
15967167979,1.18906,-0.510966,-0.62844,-2.87816,-0.428678,2.19671,-0.71601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254502,0.182232,0.28495,0.668527,0.736537,-0.102577,0.00793404
16067167979,1.19837,-0.501591,-0.62734,-2.87236,-0.421643,2.19534,-0.717207,0.186189,0.1875,0.0220037,0.116093,0.140703,-0.0273571,-0.0239242,1.86189,1.875,0.220037,1.16093,1.40703,-0.273571,-0.239242,0.254259,0.185185,0.284522,0.666647,0.73788,-0.105104,0.00825033
16167167979,1.22287,-0.476914,-0.624444,-2.85708,-0.403125,2.19174,-0.720355,0.21269,0.214189,0.0251357,0.132618,0.160731,-0.0312511,-0.0273296,-1.86189,-1.875,-0.220037,-1.16093,-1.40703,0.273571,0.239242,0.253426,0.193068,0.283335,0.661645,0.741398,-0.111668,0.00920372
16267167979,1.23483,-0.464871,-0.62303,-2.84962,-0.394087,2.18998,-0.721892,0.0265018,0.0266885,0.00313199,0.0165246,0.0200275,-0.00389398,-0.00340534,-1.86189,-1.875,-0.220037,-1.16093,-1.40703,0.273571,0.239242,0.252916,0.19697,0.282723,0.659177,0.743106,-0.114824,0.00973117
16281401855,1.23502,-0.464681,-0.623008,-2.8495,-0.393944,2.18995,-0.721916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252907,0.197032,0.282714,0.659138,0.743133,-0.114874,0.00973981
16281401855,1.23501,-0.464692,-0.623009,-2.84951,-0.393953,2.18996,-0.721915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252908,0.197028,0.282714,0.65914,0.743131,-0.114871,0.00973931
16381401855,1.24388,-0.455317,-0.621963,-2.84386,-0.386946,2.18949,-0.723388,0.177462,0.1875,0.0209294,0.113113,0.140141,-0.00932899,-0.0294606,1.77462,1.875,0.209294,1.13113,1.40141,-0.0932899,-0.294606,0.25257,0.200036,0.28222,0.657291,0.744441,-0.116939,0.0100671
16481401855,1.26753,-0.430333,-0.619174,-2.82878,-0.368272,2.18825,-0.727313,0.209651,0.221511,0.0247258,0.133631,0.165561,-0.0110212,-0.0348044,-1.77462,-1.875,-0.209294,-1.13113,-1.40141,0.0932899,0.294606,0.251475,0.208145,0.280834,0.652319,0.747921,-0.12236,0.0110491
16581401855,1.27962,-0.417557,-0.617748,-2.82108,-0.358723,2.18761,-0.729321,0.0321897,0.0340106,0.00379638,0.0205176,0.0254201,-0.00169218,-0.00534384,-1.77462,-1.875,-0.209294,-1.13113,-1.40141,0.0932899,0.294606,0.250803,0.212341,0.280085,0.649752,0.749695,-0.125082,0.0116107
16599540819,1.27991,-0.417248,-0.617713,-2.82089,-0.358493,2.1876,-0.729369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250786,0.212443,0.280066,0.64969,0.749737,-0.125147,0.0116247
16599540819,1.27991,-0.417248,-0.617713,-2.82089,-0.358493,2.1876,-0.729369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250786,0.212443,0.280066,0.64969,0.749737,-0.125147,0.0116247
16699540819,1.28825,-0.407873,-0.616592,-2.81526,-0.351294,2.1876,-0.730713,0.166848,0.1875,0.0224368,0.112518,0.143979,0.000151654,-0.0268777,1.66848,1.875,0.224368,1.12518,1.43979,0.00151654,-0.268777,0.250361,0.215475,0.279521,0.648085,0.750825,-0.126908,0.0119531
16799540819,1.31114,-0.382156,-0.613514,-2.79983,-0.331546,2.18762,-0.7344,0.214119,0.240622,0.0287934,0.144396,0.184771,0.00019462,-0.0344926,-1.66848,-1.875,-0.224368,-1.12518,-1.43979,-0.00151654,0.268777,0.248992,0.223878,0.277943,0.643643,0.753807,-0.131644,0.0129532
16899540819,1.32421,-0.367469,-0.611757,-2.79102,-0.320267,2.18764,-0.736505,0.0472708,0.0531218,0.00635669,0.0318782,0.0407917,4.2966e-05,-0.00761488,-1.66848,-1.875,-0.224368,-1.12518,-1.43979,-0.00151654,0.268777,0.248073,0.22873,0.276987,0.641082,0.75551,-0.134288,0.0135878
16927872435,1.32488,-0.366716,-0.611667,-2.79057,-0.31969,2.18764,-0.736613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248023,0.228979,0.276937,0.64095,0.755598,-0.134422,0.0136215
16927872435,1.32461,-0.367016,-0.611703,-2.79075,-0.31992,2.18764,-0.73657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248043,0.22888,0.276957,0.641003,0.755563,-0.134369,0.013608
17027872435,1.33224,-0.357641,-0.610432,-2.78493,-0.312332,2.18726,-0.737449,0.152653,0.1875,0.0254019,0.116378,0.151752,-0.00745819,-0.0175916,1.52653,1.875,0.254019,1.16378,1.51752,-0.0745819,-0.175916,0.247562,0.231861,0.27638,0.639861,0.756208,-0.136134,0.0139455
17127872435,1.354,-0.330919,-0.606812,-2.76834,-0.290705,2.1862,-0.739957,0.221796,0.272427,0.0369076,0.169091,0.220487,-0.0108363,-0.0255596,-1.52653,-1.875,-0.254019,-1.16378,-1.51752,0.0745819,0.175916,0.245973,0.240444,0.274642,0.636568,0.758061,-0.141066,0.0149941
17227872435,1.36855,-0.313052,-0.604392,-2.75725,-0.276244,2.18549,-0.741633,0.0691435,0.0849274,0.0115057,0.0527129,0.0687355,-0.00337816,-0.00796802,-1.52653,-1.875,-0.254019,-1.16378,-1.51752,0.0745819,0.175916,0.244727,0.246248,0.273402,0.634333,0.759313,-0.144282,0.0157639
17273167032,1.37011,-0.311128,-0.604131,-2.75606,-0.274687,2.18541,-0.741813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244584,0.246876,0.273264,0.63409,0.759449,-0.144624,0.01585
17273167032,1.37011,-0.311128,-0.604131,-2.75606,-0.274687,2.18541,-0.741813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244584,0.246876,0.273264,0.63409,0.759449,-0.144624,0.01585
17373167032,1.37678,-0.301753,-0.602733,-2.74997,-0.265582,2.18453,-0.740471,0.133356,0.1875,0.0279616,0.12173,0.182109,-0.0176315,0.0268457,1.33356,1.875,0.279616,1.2173,1.82109,-0.176315,0.268457,0.244076,0.249774,0.272656,0.63448,0.758771,-0.146456,0.015892
17473167032,1.3964,-0.274162,-0.598618,-2.73206,-0.238784,2.18194,-0.736521,0.221718,0.311738,0.0464891,0.202388,0.302776,-0.0293141,0.0446337,-1.33356,-1.875,-0.279616,-1.2173,-1.82109,0.176315,-0.268457,0.242355,0.25839,0.270761,0.63558,0.756805,-0.151741,0.0161028
17573167032,1.41191,-0.252363,-0.595367,-2.71791,-0.217611,2.17989,-0.7334,0.0883623,0.124238,0.0185275,0.0806586,0.120667,-0.0116827,0.0177881,-1.33356,-1.875,-0.279616,-1.2173,-1.82109,0.176315,-0.268457,0.240753,0.265281,0.269149,0.636399,0.755283,-0.155809,0.0163568
17639427525,1.41484,-0.248247,-0.594754,-2.71523,-0.213614,2.1795,-0.73281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240427,0.26659,0.268834,0.636549,0.754998,-0.156566,0.016413
17639427525,1.41484,-0.248247,-0.594754,-2.71523,-0.213614,2.1795,-0.73281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240427,0.26659,0.268834,0.636549,0.754998,-0.156566,0.016413
17739427525,1.41897,-0.241188,-0.593503,-2.71065,-0.204239,2.17966,-0.727349,0.0827254,0.141169,0.0250079,0.091734,0.1875,0.00312959,0.109222,0.827254,1.41169,0.250079,0.91734,1.875,0.0312959,1.09222,0.240016,0.268813,0.268336,0.639452,0.75235,-0.15754,0.0158783
17839427525,1.4301,-0.2222,-0.590139,-2.69831,-0.179018,2.18008,-0.712658,0.100333,0.171216,0.0303307,0.111259,0.227408,0.00379571,0.132469,-0.827254,-1.41169,-0.250079,-0.91734,-1.875,-0.0312959,-1.09222,0.238812,0.274832,0.266939,0.64719,0.74518,-0.160131,0.0144955
17939427525,1.436,-0.212137,-0.588357,-2.69177,-0.165652,2.1803,-0.704872,0.0176076,0.030047,0.00532277,0.019525,0.0399082,0.000666114,0.0232472,-0.827254,-1.41169,-0.250079,-0.91734,-1.875,-0.0312959,-1.09222,0.238114,0.278042,0.266164,0.65125,0.741353,-0.161487,0.0137945
17960711905,1.43618,-0.211817,-0.5883,-2.69156,-0.165228,2.18031,-0.704625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238092,0.278144,0.266139,0.651379,0.741232,-0.16153,0.0137726
17960711905,1.43618,-0.211817,-0.5883,-2.69156,-0.165228,2.18031,-0.704625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238092,0.278144,0.266139,0.651379,0.741232,-0.16153,0.0137726
18060711905,1.43933,-0.205812,-0.587153,-2.68768,-0.155853,2.18114,-0.697635,0.0628376,0.120093,0.022941,0.0775428,0.1875,0.0166057,0.139782,0.628376,1.20093,0.22941,0.775428,1.875,0.166057,1.39782,0.237739,0.280092,0.265694,0.655162,0.737787,-0.162063,0.0129932
18160711905,1.44744,-0.190301,-0.58419,-2.67767,-0.131636,2.18328,-0.679582,0.0682984,0.130529,0.0249347,0.0842815,0.203794,0.0180488,0.15193,-0.628376,-1.20093,-0.22941,-0.775428,-1.875,-0.166057,-1.39782,0.236768,0.285146,0.264504,0.664845,0.728799,-0.16344,0.0110208
18260711905,1.45113,-0.183253,-0.582844,-2.67312,-0.120631,2.18426,-0.671378,0.00546077,0.0104364,0.00199364,0.00673869,0.0162943,0.00144309,0.0121475,-0.628376,-1.20093,-0.22941,-0.775428,-1.875,-0.166057,-1.39782,0.236298,0.287451,0.263943,0.669201,0.724672,-0.164064,0.0101435
18269402186,1.45115,-0.183208,-0.582835,-2.67309,-0.120561,2.18426,-0.671325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236295,0.287466,0.26394,0.669229,0.724646,-0.164068,0.0101379
18269402186,1.45115,-0.183208,-0.582835,-2.67309,-0.120561,2.18426,-0.671325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236295,0.287466,0.26394,0.669229,0.724646,-0.164068,0.0101379
18369402187,1.45346,-0.178214,-0.581804,-2.66997,-0.111186,2.18601,-0.662605,0.0461365,0.0998693,0.0206143,0.0623644,0.1875,0.0348889,0.174405,0.461365,0.998693,0.206143,0.623644,1.875,0.348889,1.74405,0.236021,0.289163,0.263555,0.673885,0.720318,-0.164126,0.00911857
18469402187,1.45985,-0.164387,-0.57895,-2.66133,-0.0852248,2.19084,-0.638457,0.0609236,0.131878,0.0272213,0.0823526,0.247595,0.046071,0.230303,-0.461365,-0.998693,-0.206143,-0.623644,-1.875,-0.348889,-1.74405,0.235228,0.293871,0.262456,0.686633,0.708164,-0.164314,0.00633223
18569402187,1.46363,-0.156192,-0.577259,-2.65622,-0.0698403,2.1937,-0.624147,0.0147871,0.0320088,0.00660703,0.0199882,0.060095,0.0111821,0.055898,-0.461365,-0.998693,-0.206143,-0.623644,-1.875,-0.348889,-1.74405,0.234736,0.296666,0.261781,0.694085,0.700843,-0.164444,0.00470592
18601452867,1.46387,-0.155679,-0.577153,-2.6559,-0.0688773,2.19388,-0.623251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234704,0.296842,0.261738,0.694549,0.700382,-0.164452,0.00460473
18601452867,1.46387,-0.155679,-0.577153,-2.6559,-0.0688773,2.19388,-0.623251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234704,0.296842,0.261738,0.694549,0.700382,-0.164452,0.00460473
18701452867,1.46457,-0.153473,-0.576575,-2.65491,-0.0620976,2.19679,-0.613876,0.013898,0.0441263,0.011546,0.0196992,0.135593,0.0582764,0.1875,0.13898,0.441263,0.11546,0.196992,1.35593,0.582764,1.875,0.234616,0.297709,0.261534,0.69929,0.695809,-0.163797,0.00354717
18801452867,1.46621,-0.148241,-0.575206,-2.65258,-0.0460203,2.2037,-0.591644,0.012213,0.0387764,0.0101461,0.0173108,0.119154,0.0512109,0.164767,-0.13898,-0.441263,-0.11546,-0.196992,-1.35593,-0.582764,-1.875,0.234416,0.29976,0.261048,0.71042,0.684811,-0.162283,0.00104453
18889328798,1.46675,-0.146537,-0.574761,-2.65182,-0.0407849,2.20595,-0.584405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234354,0.300425,0.260889,0.714009,0.681183,-0.161802,0.000231316
18889328798,1.46675,-0.146541,-0.574762,-2.65182,-0.0407952,2.20595,-0.584419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234354,0.300423,0.260889,0.714002,0.681191,-0.161803,0.000232911
18989328798,1.46742,-0.144466,-0.574128,-2.65103,-0.034294,2.20936,-0.575044,0.0134166,0.0414897,0.0126689,0.0158068,0.130023,0.0681088,0.1875,0.134166,0.414897,0.126689,0.158068,1.30023,0.681088,1.875,0.234263,0.301287,0.260686,0.718568,0.67657,-0.160973,-0.000789196
19089328798,1.46916,-0.139071,-0.572481,-2.64897,-0.0173866,2.21821,-0.550663,0.0148433,0.0459018,0.0140162,0.0174878,0.14385,0.0753516,0.207439,-0.134166,-0.414897,-0.126689,-0.158068,-1.30023,-0.681088,-1.875,0.234039,0.303519,0.260154,0.730311,0.664378,-0.15886,-0.00344592
19189328798,1.46998,-0.136555,-0.571713,-2.64801,-0.0095027,2.22234,-0.539294,0.00142675,0.00441212,0.00134725,0.00168094,0.013827,0.00724286,0.0199392,-0.134166,-0.414897,-0.126689,-0.158068,-1.30023,-0.681088,-1.875,0.233941,0.304554,0.259905,0.73572,0.658606,-0.157897,-0.00468369
19199963055,1.46999,-0.136532,-0.571705,-2.648,-0.00942918,2.22238,-0.539188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23394,0.304563,0.259903,0.735771,0.658552,-0.157888,-0.00469523
19199963055,1.46999,-0.136532,-0.571705,-2.648,-0.00942922,2.22238,-0.539188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23394,0.304563,0.259903,0.735771,0.658552,-0.157888,-0.00469523
19299963055,1.47063,-0.134578,-0.571002,-2.6474,-0.00328134,2.22625,-0.529813,0.0129877,0.03908,0.014059,0.0121431,0.122958,0.0773679,0.1875,0.129877,0.3908,0.14059,0.121431,1.22958,0.773679,1.875,0.233848,0.305418,0.259699,0.740123,0.653888,-0.156896,-0.00565655
19399963055,1.47226,-0.129683,-0.569241,-2.64588,0.0121197,2.23594,-0.506327,0.013054,0.0392795,0.0141308,0.0122051,0.123585,0.0777629,0.188457,-0.129877,-0.3908,-0.14059,-0.121431,-1.22958,-0.773679,-1.875,0.233631,0.307542,0.25919,0.750905,0.642045,-0.15445,-0.00806869
19499963055,1.47292,-0.127709,-0.568531,-2.64526,0.0183303,2.23985,-0.496857,6.62995e-05,0.000199494,7.17679e-05,6.19879e-05,0.000627671,0.000394946,0.000957145,-0.129877,-0.3908,-0.14059,-0.121431,-1.22958,-0.773679,-1.875,0.233549,0.308393,0.258984,0.755203,0.637205,-0.15348,-0.00904276
19500473532,1.47292,-0.127709,-0.568531,-2.64526,0.0183305,2.23985,-0.496856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233549,0.308393,0.258984,0.755203,0.637205,-0.15348,-0.00904278
19500473532,1.47292,-0.127709,-0.568531,-2.64526,0.0183305,2.23985,-0.496856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233549,0.308393,0.258984,0.755203,0.637205,-0.15348,-0.00904278
19600473532,1.47315,-0.126562,-0.567901,-2.64531,0.0230825,2.24414,-0.487481,0.00466161,0.0229441,0.0126163,-0.000925799,0.0950411,0.0858087,0.1875,0.0466161,0.229441,0.126163,-0.00925799,0.950411,0.858087,1.875,0.233521,0.308997,0.258843,0.759263,0.63265,-0.152242,-0.00983749
19700473532,1.47385,-0.12312,-0.566008,-2.64545,0.0373386,2.25701,-0.459357,0.00928792,0.0457145,0.025137,-0.00184459,0.189363,0.170968,0.37358,-0.0466161,-0.229441,-0.126163,0.00925799,-0.950411,-0.858087,-1.875,0.233458,0.310788,0.258424,0.771282,0.618788,-0.148578,-0.0122466
19800473532,1.47455,-0.119696,-0.564125,-2.64559,0.0515228,2.26981,-0.431374,0.00462632,0.0227704,0.0125207,-0.00091879,0.0943216,0.0851591,0.18608,-0.0466161,-0.229441,-0.126163,0.00925799,-0.950411,-0.858087,-1.875,0.233424,0.312537,0.258015,0.782999,0.604707,-0.145008,-0.0146791
19899716464,1.47477,-0.118566,-0.563504,-2.64563,0.0562031,2.27404,-0.42214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233418,0.313106,0.257882,0.786811,0.599998,-0.143846,-0.0154892
19899716464,1.47477,-0.118566,-0.563504,-2.64563,0.0562031,2.27404,-0.42214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233418,0.313106,0.257882,0.786811,0.599998,-0.143846,-0.0154892
19999716464,1.47459,-0.11821,-0.562942,-2.64633,0.0593884,2.27872,-0.412765,-0.00369295,0.00711895,0.0112288,-0.0139773,0.0637054,0.093571,0.1875,-0.0369295,0.0711895,0.112288,-0.139773,0.637054,0.93571,1.875,0.233466,0.313441,0.257807,0.790458,0.595518,-0.142389,-0.0160963
20099716464,1.47405,-0.11716,-0.561286,-2.64839,0.0687839,2.29252,-0.385112,-0.00621418,0.0119791,0.0188949,-0.0235198,0.107198,0.157453,0.315509,0.0369295,-0.0711895,-0.112288,0.139773,-0.637054,-0.93571,-1.875,0.233623,0.314408,0.257594,0.801068,0.582141,-0.138133,-0.017933
20199716464,1.47361,-0.116318,-0.559958,-2.65005,0.0763184,2.30359,-0.362936,-0.00252123,0.0048602,0.00766606,-0.00954247,0.0434925,0.0638821,0.128009,0.0369295,-0.0711895,-0.112288,0.139773,-0.637054,-0.93571,-1.875,0.233763,0.315163,0.257434,0.809411,0.571238,-0.134764,-0.0194544
20267987754,1.47352,-0.116152,-0.559697,-2.65037,0.0778031,2.30577,-0.358566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233792,0.31531,0.257403,0.811038,0.569072,-0.134105,-0.0197592
20267987754,1.47352,-0.116152,-0.559697,-2.65037,0.0778031,2.30577,-0.358566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233792,0.31531,0.257403,0.811038,0.569072,-0.134105,-0.0197592
20367987754,1.47332,-0.115806,-0.559027,-2.65115,0.080368,2.3107,-0.349191,-0.00403032,0.00692573,0.0133975,-0.0156701,0.0512993,0.0986759,0.1875,-0.0403032,0.0692573,0.133975,-0.156701,0.512993,0.986759,1.875,0.233839,0.315633,0.257329,0.814371,0.564643,-0.132545,-0.0202394
20467987754,1.47276,-0.114836,-0.55715,-2.65335,0.0875551,2.32453,-0.322923,-0.00552444,0.00949322,0.0183642,-0.0214793,0.070317,0.135257,0.25701,0.0403032,-0.0692573,-0.133975,0.156701,-0.512993,-0.986759,-1.875,0.233979,0.31652,0.257131,0.823577,0.552101,-0.128204,-0.0216381
20567987754,1.47241,-0.114233,-0.555983,-2.65471,0.0920218,2.33312,-0.306597,-0.00149412,0.0025675,0.00496669,-0.0058092,0.0190176,0.036581,0.0695098,0.0403032,-0.0692573,-0.133975,0.156701,-0.512993,-0.986759,-1.875,0.234073,0.317059,0.257015,0.829198,0.54421,-0.125529,-0.0225466
20605059658,1.47238,-0.114185,-0.555891,-2.65482,0.0923743,2.33379,-0.305308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23408,0.317102,0.257006,0.829638,0.543584,-0.125319,-0.0226196
20605059658,1.47238,-0.114185,-0.555891,-2.65482,0.0923743,2.33379,-0.305308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23408,0.317102,0.257006,0.829638,0.543584,-0.125319,-0.0226196
20705059658,1.47215,-0.113818,-0.55512,-2.65563,0.0942774,2.33883,-0.295933,-0.00461326,0.00734556,0.0154254,-0.016249,0.0380612,0.100616,0.1875,-0.0461326,0.0734556,0.154254,-0.16249,0.380612,1.00616,1.875,0.234124,0.317414,0.256932,0.832686,0.539266,-0.123692,-0.0229495
20805059658,1.47147,-0.112733,-0.552841,-2.65803,0.0998996,2.35369,-0.268237,-0.00783156,0.01247,0.0261864,-0.0275846,0.0646134,0.170808,0.318304,0.0461326,-0.0734556,-0.154254,0.16249,-0.380612,-1.00616,-1.875,0.234258,0.318322,0.256724,0.841547,0.526387,-0.118913,-0.0239955
20905059658,1.47091,-0.111853,-0.550994,-2.65998,0.104458,2.36574,-0.245781,-0.0032183,0.00512441,0.010761,-0.0113356,0.0265522,0.0701918,0.130804,0.0461326,-0.0734556,-0.154254,0.16249,-0.380612,-1.00616,-1.875,0.234373,0.31904,0.256568,0.848573,0.515812,-0.115069,-0.0249209
20974821688,1.4708,-0.111674,-0.550619,-2.66038,0.105384,2.36819,-0.241219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234397,0.319184,0.256537,0.849983,0.513649,-0.114291,-0.0251173
20974821688,1.4708,-0.111674,-0.550619,-2.66038,0.105384,2.36819,-0.241219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234397,0.319184,0.256537,0.849983,0.513649,-0.114291,-0.0251173
21074821688,1.47052,-0.111263,-0.549752,-2.66117,0.106559,2.37316,-0.231844,-0.00554565,0.00822641,0.0173265,-0.0158522,0.0234946,0.099517,0.1875,-0.0554565,0.0822641,0.173265,-0.158522,0.234946,0.99517,1.875,0.234439,0.319481,0.256465,0.852715,0.50946,-0.112641,-0.0252918
21174821688,1.46971,-0.110055,-0.547207,-2.6635,0.11001,2.38778,-0.204303,-0.00913378,0.013549,0.0285371,-0.0261089,0.038696,0.163906,0.308816,0.0554565,-0.0822641,-0.173265,0.158522,-0.234946,-0.99517,-1.875,0.234562,0.320343,0.256264,0.860605,0.497056,-0.107813,-0.0258866
21274821688,1.46907,-0.109111,-0.54522,-2.66532,0.112705,2.39919,-0.182796,-0.00358813,0.00532263,0.0112106,-0.0102567,0.0152014,0.0643892,0.121316,0.0554565,-0.0822641,-0.173265,0.158522,-0.234946,-0.99517,-1.875,0.23466,0.321004,0.256118,0.866626,0.487269,-0.104064,-0.026436
